ID,NAME,RARITY,TYPE,ATTUNEMENT,NOTES,SOURCE,URL,SOURCE_SHORT
9058998,Hat of Many Spells,Very Rare,Wondrous Item,Required,Wizard,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9058998-hat-of-many-spells,xdmg
27049,Hat of Vermin,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27049-hat-of-vermin,xdmg
9228718,Hat of Wizardry,Common,Wondrous Item,Required,Wizard,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228718-hat-of-wizardry,xdmg
27050,Hat of Wizardry,Common,Wondrous Item,Required,wizard,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27050-hat-of-wizardry,xdmg
5602,Hazirawn,Legendary,Weapon,Required,"Bonus: Magic, Damage: Necrotic, Bonus: Magic, Damage: Necrotic, Damage, Buff, Combat, Sentient, Heavy, Two-Handed, Graze",Tyranny of Dragons,https://www.dndbeyond.com/magic-items/5602-hazirawn,hotdq
4652,Headband of Intellect,Uncommon,Wondrous Item,Required,"Set: Intelligence Score, Buff, Headwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4652-headband-of-intellect,xdmg
2412288,Heart Weaver's Primer,Rare,Wondrous Item,Required,wizard,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2412288-heart-weavers-primer,tce
9297,Hell Hound Cloak,Rare,Wondrous Item,Required,"Buff, Shapechanging, Cursed",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9297-hell-hound-cloak,tftyp
842365,Hellfire Weapon,Uncommon,Weapon,,"Damage, Combat",Baldur’s Gate: Descent into Avernus,https://www.dndbeyond.com/magic-items/842365-hellfire-weapon,bgdia
9228720,Helm of Brilliance,Very Rare,Wondrous Item,Required,"Resistance: Fire, Damage: Radiant",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228720-helm-of-brilliance,xdmg
4653,Helm of Brilliance,Very Rare,Wondrous Item,Required,"Resistance: Fire, Damage, Detection, Combat, Warding, Headwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4653-helm-of-brilliance,xdmg
4654,Helm of Comprehending Languages,Uncommon,Wondrous Item,,"Communication, Headwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4654-helm-of-comprehending-languages,xdmg
840057,Helm of Devil Command,Very Rare,Wondrous Item,Required,creature that can speak Infernal,Baldur’s Gate: Descent into Avernus,https://www.dndbeyond.com/magic-items/840057-helm-of-devil-command,bgdia
6504936,Helm of Disjunction,Legendary,Wondrous Item,Required,"Sorcerer, Warlock, or Wizard, Control, Warding, Headwear",Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504936-helm-of-disjunction,
7102423,Helm of Perfect Potential,Artifact,Wondrous Item,Required,"Advantage: Deception, Advantage: Insight",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102423-helm-of-perfect-potential,bgg
9228721,Helm of Telepathy,Uncommon,Wondrous Item,Required,Language: Telepathy,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228721-helm-of-telepathy,xdmg
4655,Helm of Telepathy,Uncommon,Wondrous Item,Required,"Communication, Detection, Headwear",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4655-helm-of-telepathy,xdmg
4656,Helm of Teleportation,Rare,Wondrous Item,Required,"Teleportation, Headwear",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/4656-helm-of-teleportation,xdmg
1752520,Helm of the Gods,Rare,Wondrous Item,Required,Headwear,Mythic Odysseys of Theros,https://www.dndbeyond.com/magic-items/1752520-helm-of-the-gods,mot
342879,Helm of the Scavenger,Legendary,Wondrous Item,Required,spellcaster,Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/342879-helm-of-the-scavenger,wdmm
602376,Helm of Underwater Action,Uncommon,Wondrous Item,Required,"Set Base: Darkvision, Set: Speed (Swimming), Movement, Exploration",Ghosts of Saltmarsh,https://www.dndbeyond.com/magic-items/602376-helm-of-underwater-action,gos
8707552,Heretic,Legendary,Weapon,Required,"Bonus: Magic, Paralyzed, Non-good Creature, Sentient, Versatile, Sap",Quests from the Infinite Staircase,https://www.dndbeyond.com/magic-items/8707552-heretic,qftis
7247071,Hew,Uncommon,Weapon,,"Bonus: Magic, Damage, Combat, Versatile, Topple",Phandelver and Below: The Shattered Obelisk,https://www.dndbeyond.com/magic-items/7247071-hew,pabtso
12482,Hew,Uncommon,Weapon,,"Bonus: Magic, Damage, Combat, Versatile, Topple",Lost Mine of Phandelver,https://www.dndbeyond.com/magic-items/12482-hew,pabtso
9228722,Heward's Handy Haversack,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228722-hewards-handy-haversack,xdmg
5353,Heward's Handy Haversack,Rare,Wondrous Item,,"Utility, Container",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5353-hewards-handy-haversack,xdmg
9228723,Heward's Handy Spice Pouch,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228723-hewards-handy-spice-pouch,xdmg
27063,Heward's Handy Spice Pouch,Common,Wondrous Item,,Social,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27063-hewards-handy-spice-pouch,xdmg
351902,Heward's Hireling Armor,Very Rare,Armor,Required,Bonus: Armor Class,Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/351902-hewards-hireling-armor,
6504937,Hither-Thither Staff,Legendary,Staff,,"Teleportation, Exploration",Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504937-hither-thither-staff,
9228774,Holy Avenger,Legendary,Weapon,Required,"Bonus: Magic, Damage: Radiant, Paladin",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228774-holy-avenger,xdmg
5389,Holy Avenger,Legendary,Weapon,Required,"Bonus: Magic, Damage: Radiant, Advantage: Saving Throws, Paladin, Damage, Combat, Warding, Versatile, Sap",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5389-holy-avenger,xdmg
5529,Holy Symbol of Ravenkind,Legendary,Wondrous Item,Required,"cleric or paladin of good alignment, Control, Bane",Curse of Strahd,https://www.dndbeyond.com/magic-items/5529-holy-symbol-of-ravenkind,cos
2188379,Hook of Fisher's Delight,Rare,Wondrous Item,,,Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188379-hook-of-fishers-delight,idrotf
7102424,Horizon Puzzle Cube,Unknown Rarity,Wondrous Item,,Teleportation,Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102424-horizon-puzzle-cube,bgg
6504938,Horn of Beckoning Death,Legendary,Wondrous Item,Required,"Sorcerer, Warlock, or Wizard",Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504938-horn-of-beckoning-death,
9228775,Horn of Blasting,Rare,Wondrous Item,,Damage: Thunder,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228775-horn-of-blasting,xdmg
4658,Horn of Blasting,Rare,Wondrous Item,,"Damage: Thunder, Deafened, Damage, Debuff, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4658-horn-of-blasting,xdmg
9228776,Horn of Silent Alarm,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228776-horn-of-silent-alarm,xdmg
27064,Horn of Silent Alarm,Common,Wondrous Item,,,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27064-horn-of-silent-alarm,xdmg
333415,Horn of the Endless Maze,Rare,Wondrous Item,,Summoning,Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/333415-horn-of-the-endless-maze,wdmm
9228781,Horn of Valhalla,Varies,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228781-horn-of-valhalla,xdmg
5414,Horn of Valhalla,Varies,Wondrous Item,,Summoning,Basic Rules (2014),https://www.dndbeyond.com/magic-items/5414-horn-of-valhalla,xdmg
333399,Horned Ring,Very Rare,Ring,Required,"Warding, Jewelry",Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/333399-horned-ring,wdmm
9228782,Horseshoes of a Zephyr,Very Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228782-horseshoes-of-a-zephyr,xdmg
4660,Horseshoes of a Zephyr,Very Rare,Wondrous Item,,"Movement, Exploration",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4660-horseshoes-of-a-zephyr,xdmg
9228783,Horseshoes of Speed,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228783-horseshoes-of-speed,xdmg
4661,Horseshoes of Speed,Rare,Wondrous Item,,"Buff, Movement, Exploration",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4661-horseshoes-of-speed,xdmg
7526727,House of Cards,Uncommon,Wondrous Item,,Utility,The Book of Many Things,https://www.dndbeyond.com/magic-items/7526727-house-of-cards,bmt
5530,Icon of Ravenloft,Legendary,Wondrous Item,Required,"Creature of Good Alignment, Healing, Utility",Curse of Strahd,https://www.dndbeyond.com/magic-items/5530-icon-of-ravenloft,cos
3895570,Iggwilv's Cauldron,Artifact,Wondrous Item,Required,spellcaster,The Wild Beyond the Witchlight,https://www.dndbeyond.com/magic-items/3895570-iggwilvs-cauldron,wbtw
8225887,Iggwilv's Horn,Rare,Wondrous Item,Required,,Descent into the Lost Caverns of Tsojcanth,https://www.dndbeyond.com/magic-items/8225887-iggwilvs-horn,ditlcot
2412346,Illuminator's Tattoo,Common,Wondrous Item,Required,,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2412346-illuminators-tattoo,tce
315169,Illusionist's Bracers,Very Rare,Wondrous Item,Required,"Utility, Combat, Cantrip, spellcaster, Wristwear",Guildmasters’ Guide to Ravnica,https://www.dndbeyond.com/magic-items/315169-illusionists-bracers,ggr
215726,Imbued Wood Focus,Common,Wondrous Item,Required,,Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215726-imbued-wood-focus,erlw
9228785,Immovable Rod,Uncommon,Rod,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228785-immovable-rod,xdmg
4662,Immovable Rod,Uncommon,Rod,,Utility,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4662-immovable-rod,xdmg
842254,Infernal Puzzle Box,Uncommon,Wondrous Item,,,Baldur’s Gate: Descent into Avernus,https://www.dndbeyond.com/magic-items/842254-infernal-puzzle-box,bgdia
4980837,Infernal Tack,Legendary,Wondrous Item,Required,Creature of Evil Alignment,Mordenkainen Presents: Monsters of the Multiverse,https://www.dndbeyond.com/magic-items/4980837-infernal-tack,mtf
143374,Infernal Tack,Legendary,Wondrous Item,Required,"creature of evil alignment, Summoning",Mordenkainen’s Tome of Foes,https://www.dndbeyond.com/magic-items/143374-infernal-tack,mtf
5516,Ingot of the Skold Rune,Very Rare,Wondrous Item,Required,"Bonus: Armor Class, Warding",Storm King's Thunder,https://www.dndbeyond.com/magic-items/5516-ingot-of-the-skold-rune,skt
215715,Inquisitive's Goggles,Uncommon,Wondrous Item,Required,,Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215715-inquisitives-goggles,
5603,Insignia of Claws,Uncommon,Wondrous Item,,"Bonus: Natural Attacks, Damage: Natural Attacks, Damage, Buff, Combat",Tyranny of Dragons,https://www.dndbeyond.com/magic-items/5603-insignia-of-claws,hotdq
4663,Instant Fortress,Rare,Wondrous Item,,"Utility, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4663-instant-fortress,
9228786,Instrument of Illusions,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228786-instrument-of-illusions,xdmg
27065,Instrument of Illusions,Common,Wondrous Item,Required,,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27065-instrument-of-illusions,xdmg
9228787,Instrument of Scribing,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228787-instrument-of-scribing,xdmg
27066,Instrument of Scribing,Common,Wondrous Item,Required,,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27066-instrument-of-scribing,xdmg
9228788,Instrument of the Bards,Varies,Wondrous Item,Required,Bard,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228788-instrument-of-the-bards,xdmg
5508,Instrument of the Bards,Varies,Wondrous Item,Required,"bard, Damage, Control, Buff, Utility, Exploration, Combat, Instrument",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5508-instrument-of-the-bards,xdmg
9228804,Ioun Stone,Varies,Wondrous Item,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228804-ioun-stone,xdmg
5415,Ioun Stone,Varies,Wondrous Item,Required,"Bonus: Armor Class, Bonus: Charisma Score, Bonus: Constitution Score, Bonus: Hit Points, Bonus: Intelligence Score, Bonus: Strength Score, Bonus: Wisdom Score, Bonus: Dexterity Score, Buff, Detection, Utility, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5415-ioun-stone,xdmg
354050,Ioun Stone of Historical Knowledge,Rare,Wondrous Item,Required,"Proficiency: History, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354050-ioun-stone-of-historical-knowledge,
354061,Ioun Stone of Language Knowledge,Rare,Wondrous Item,Required,Buff,Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354061-ioun-stone-of-language-knowledge,
354054,Ioun Stone of Natural Knowledge,Rare,Wondrous Item,Required,"Proficiency: Nature, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354054-ioun-stone-of-natural-knowledge,
354058,Ioun Stone of Religious Knowledge,Rare,Wondrous Item,Required,"Proficiency: Religion, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354058-ioun-stone-of-religious-knowledge,
354066,Ioun Stone of Self-Preservation,Rare,Wondrous Item,Required,"Bonus: Intelligence Saving Throws, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354066-ioun-stone-of-self-preservation,
354047,Ioun Stone of Supreme Intellect,Rare,Wondrous Item,Required,"Bonus: Intelligence Ability Checks, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354047-ioun-stone-of-supreme-intellect,
1145872,Ioun Stone of Vitality,Very Rare,Wondrous Item,Required,"Bonus: Saving Throws, Healing",Infernal Machine Rebuild,https://www.dndbeyond.com/magic-items/1145872-ioun-stone-of-vitality,
9228805,Iron Bands of Bilarro,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228805-iron-bands-of-bilarro,xdmg
5354,Iron Bands of Bilarro,Rare,Wondrous Item,,"Control, Utility",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5354-iron-bands-of-bilarro,xdmg
4665,Iron Bands of Binding,Rare,Wondrous Item,,"Control, Utility",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4665-iron-bands-of-binding,
9228806,Iron Flask,Legendary,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228806-iron-flask,xdmg
4666,Iron Flask,Legendary,Wondrous Item,,Control,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4666-iron-flask,xdmg
5591,Ironfang,Legendary,Weapon,Required,"Bonus: Magic, Damage: Thunder, Resistance: Acid, Language: Terran, Sense: Tremorsense, Damage, Buff, Combat, Versatile, Sap",Princes of the Apocalypse,https://www.dndbeyond.com/magic-items/5591-ironfang,pota
9390,Javelin of Backbiting,Very Rare,Weapon,Required,"Bonus: Magic, Damage: Additional, Bonus: Weapon Attack Range, Damage, Buff, Combat, Cursed, Thrown, Slow",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9390-javelin-of-backbiting,tftyp
9228807,Javelin of Lightning,Uncommon,Weapon,,"Damage: Lightning, Thrown, Slow",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228807-javelin-of-lightning,xdmg
4667,Javelin of Lightning,Uncommon,Weapon,,"Damage: Lightning, Damage, Combat, Thrown, Slow",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4667-javelin-of-lightning,xdmg
7526729,Jester's Mask,Legendary,Wondrous Item,Required,"Bonus: Spell Attacks, Bonus: Spell Save DC, Bard, Sorcerer, or Warlock, Teleportation, Warding",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526729-jesters-mask,bmt
5912492,Kagonesti Forest Shroud,Rare,Wondrous Item,Required,Advantage: Stealth,Dragonlance: Shadow of the Dragon Queen,https://www.dndbeyond.com/magic-items/5912492-kagonesti-forest-shroud,dsotdq
9228809,Keoghtom's Ointment,Uncommon,Wondrous Item,,Bonus: Hit Points,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228809-keoghtoms-ointment,xdmg
5355,Keoghtom's Ointment,Uncommon,Wondrous Item,,"Bonus: Hit Points, Ceases Poison, Cures Diseases, Healing, Consumable",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5355-keoghtoms-ointment,xdmg
215717,Keycharm,Common,Wondrous Item,Required,creature with the Mark of Warding,Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/215717-keycharm,erlw
1752521,"Khrusor, Spear of Heliod",Artifact,Weapon,Required,"Bonus: Magic, Damage: Radiant, Thrown, Versatile, Sap",Mythic Odysseys of Theros,https://www.dndbeyond.com/magic-items/1752521-khrusor-spear-of-heliod,
254335,Knave's Eye Patch,Rare,Wondrous Item,Required,Advantage: Perception,Waterdeep: Dragon Heist,https://www.dndbeyond.com/magic-items/254335-knaves-eye-patch,wdh
5517,Korolnor Scepter,Legendary,Wondrous Item,Required,"Bonus: Magic, Teleportation, Damage, Control",Storm King's Thunder,https://www.dndbeyond.com/magic-items/5517-korolnor-scepter,skt
977672,Kyrzin's Ooze,Very Rare,Wondrous Item,Required,"Immunity: Poisoned, Resistance: Acid, Resistance: Poison, Buff, Utility, Symbiotic",Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/977672-kyrzins-ooze,erlw
9228811,Lantern of Revealing,Uncommon,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228811-lantern-of-revealing,xdmg
4668,Lantern of Revealing,Uncommon,Wondrous Item,,Detection,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4668-lantern-of-revealing,xdmg
2188390,Lantern of Tracking,Common,Wondrous Item,,,Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188390-lantern-of-tracking,idrotf
7102425,Lash of Immolation,Rare,Weapon,,"Bonus: Magic, Damage: Fire, Damage: Fire, Restrained, Finesse, Reach, Slow",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102425-lash-of-immolation,bgg
351912,Leather Golem Armor,Rare,Armor,Required,"Bonus: Armor Class, Resistance: Lightning",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/351912-leather-golem-armor,
2412349,Libram of Souls and Flesh,Rare,Wondrous Item,Required,wizard,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2412349-libram-of-souls-and-flesh,tce
2412368,Lifewell Tattoo,Very Rare,Wondrous Item,Required,"Resistance: Necrotic, Protection: 0 HP",Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2412368-lifewell-tattoo,tce
