ID,NAME,RARITY,TYPE,ATTUNEMENT,NOTES,SOURCE,URL
602376,Helm of Underwater Action,Uncommon,Wondrous Item,Required,"Set Base: Darkvision, Set: Speed (Swimming), Movement, Exploration",Ghosts of Saltmarsh,https://www.dndbeyond.com/magic-items/602376-helm-of-underwater-action
8707552,Heretic,Legendary,Weapon,Required,"Bonus: Magic, Paralyzed, Non-good Creature, Sentient, Versatile, Sap",Quests from the Infinite Staircase,https://www.dndbeyond.com/magic-items/8707552-heretic
7247071,Hew,Uncommon,Weapon,,"Bonus: Magic, Damage, Combat, Versatile, Topple",Phandelver and Below: The Shattered Obelisk,https://www.dndbeyond.com/magic-items/7247071-hew
12482,Hew,Uncommon,Weapon,,"Bonus: Magic, Damage, Combat, Versatile, Topple",Lost Mine of Phandelver,https://www.dndbeyond.com/magic-items/12482-hew
9228722,Heward's Handy Haversack,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228722-hewards-handy-haversack
5353,Heward's Handy Haversack,Rare,Wondrous Item,,"Utility, Container",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5353-hewards-handy-haversack
9228723,Heward's Handy Spice Pouch,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228723-hewards-handy-spice-pouch
27063,Heward's Handy Spice Pouch,Common,Wondrous Item,,Social,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27063-hewards-handy-spice-pouch
351902,Heward's Hireling Armor,Very Rare,Armor,Required,Bonus: Armor Class,Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/351902-hewards-hireling-armor
6504937,Hither-Thither Staff,Legendary,Staff,,"Teleportation, Exploration",Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504937-hither-thither-staff
9228774,Holy Avenger,Legendary,Weapon,Required,"Bonus: Magic, Damage: Radiant, Paladin",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228774-holy-avenger
5389,Holy Avenger,Legendary,Weapon,Required,"Bonus: Magic, Damage: Radiant, Advantage: Saving Throws, Paladin, Damage, Combat, Warding, Versatile, Sap",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5389-holy-avenger
5529,Holy Symbol of Ravenkind,Legendary,Wondrous Item,Required,"cleric or paladin of good alignment, Control, Bane",Curse of Strahd,https://www.dndbeyond.com/magic-items/5529-holy-symbol-of-ravenkind
2188379,Hook of Fisher's Delight,Rare,Wondrous Item,,,Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188379-hook-of-fishers-delight
7102424,Horizon Puzzle Cube,Unknown Rarity,Wondrous Item,,Teleportation,Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102424-horizon-puzzle-cube
6504938,Horn of Beckoning Death,Legendary,Wondrous Item,Required,"Sorcerer, Warlock, or Wizard",Legendary Magic Items,https://www.dndbeyond.com/magic-items/6504938-horn-of-beckoning-death
9228775,Horn of Blasting,Rare,Wondrous Item,,Damage: Thunder,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228775-horn-of-blasting
4658,Horn of Blasting,Rare,Wondrous Item,,"Damage: Thunder, Deafened, Damage, Debuff, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4658-horn-of-blasting
9228776,Horn of Silent Alarm,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228776-horn-of-silent-alarm
27064,Horn of Silent Alarm,Common,Wondrous Item,,,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27064-horn-of-silent-alarm
333415,Horn of the Endless Maze,Rare,Wondrous Item,,Summoning,Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/333415-horn-of-the-endless-maze
9228781,Horn of Valhalla,Varies,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228781-horn-of-valhalla
5414,Horn of Valhalla,Varies,Wondrous Item,,Summoning,Basic Rules (2014),https://www.dndbeyond.com/magic-items/5414-horn-of-valhalla
333399,Horned Ring,Very Rare,Ring,Required,"Warding, Jewelry",Waterdeep: Dungeon of the Mad Mage,https://www.dndbeyond.com/magic-items/333399-horned-ring
9228782,Horseshoes of a Zephyr,Very Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228782-horseshoes-of-a-zephyr
4660,Horseshoes of a Zephyr,Very Rare,Wondrous Item,,"Movement, Exploration",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4660-horseshoes-of-a-zephyr
9228783,Horseshoes of Speed,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228783-horseshoes-of-speed
4661,Horseshoes of Speed,Rare,Wondrous Item,,"Buff, Movement, Exploration",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4661-horseshoes-of-speed
7526727,House of Cards,Uncommon,Wondrous Item,,Utility,The Book of Many Things,https://www.dndbeyond.com/magic-items/7526727-house-of-cards
5530,Icon of Ravenloft,Legendary,Wondrous Item,Required,"Creature of Good Alignment, Healing, Utility",Curse of Strahd,https://www.dndbeyond.com/magic-items/5530-icon-of-ravenloft
3895570,Iggwilv's Cauldron,Artifact,Wondrous Item,Required,spellcaster,The Wild Beyond the Witchlight,https://www.dndbeyond.com/magic-items/3895570-iggwilvs-cauldron
8225887,Iggwilv's Horn,Rare,Wondrous Item,Required,,Descent into the Lost Caverns of Tsojcanth,https://www.dndbeyond.com/magic-items/8225887-iggwilvs-horn
2412346,Illuminator's Tattoo,Common,Wondrous Item,Required,,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2412346-illuminators-tattoo
315169,Illusionist's Bracers,Very Rare,Wondrous Item,Required,"Utility, Combat, Cantrip, spellcaster, Wristwear",Guildmasters’ Guide to Ravnica,https://www.dndbeyond.com/magic-items/315169-illusionists-bracers
215726,Imbued Wood Focus,Common,Wondrous Item,Required,,Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215726-imbued-wood-focus
9228785,Immovable Rod,Uncommon,Rod,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228785-immovable-rod
4662,Immovable Rod,Uncommon,Rod,,Utility,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4662-immovable-rod
842254,Infernal Puzzle Box,Uncommon,Wondrous Item,,,Baldur’s Gate: Descent into Avernus,https://www.dndbeyond.com/magic-items/842254-infernal-puzzle-box
4980837,Infernal Tack,Legendary,Wondrous Item,Required,Creature of Evil Alignment,Mordenkainen Presents: Monsters of the Multiverse,https://www.dndbeyond.com/magic-items/4980837-infernal-tack
143374,Infernal Tack,Legendary,Wondrous Item,Required,"creature of evil alignment, Summoning",Mordenkainen’s Tome of Foes,https://www.dndbeyond.com/magic-items/143374-infernal-tack
5516,Ingot of the Skold Rune,Very Rare,Wondrous Item,Required,"Bonus: Armor Class, Warding",Storm King's Thunder,https://www.dndbeyond.com/magic-items/5516-ingot-of-the-skold-rune
215715,Inquisitive's Goggles,Uncommon,Wondrous Item,Required,,Wayfinder's Guide to Eberron,https://www.dndbeyond.com/magic-items/215715-inquisitives-goggles
5603,Insignia of Claws,Uncommon,Wondrous Item,,"Bonus: Natural Attacks, Damage: Natural Attacks, Damage, Buff, Combat",Tyranny of Dragons,https://www.dndbeyond.com/magic-items/5603-insignia-of-claws
4663,Instant Fortress,Rare,Wondrous Item,,"Utility, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4663-instant-fortress
9228786,Instrument of Illusions,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228786-instrument-of-illusions
27065,Instrument of Illusions,Common,Wondrous Item,Required,,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27065-instrument-of-illusions
9228787,Instrument of Scribing,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228787-instrument-of-scribing
27066,Instrument of Scribing,Common,Wondrous Item,Required,,Xanathar's Guide to Everything,https://www.dndbeyond.com/magic-items/27066-instrument-of-scribing
9228788,Instrument of the Bards,Varies,Wondrous Item,Required,Bard,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228788-instrument-of-the-bards
5508,Instrument of the Bards,Varies,Wondrous Item,Required,"bard, Damage, Control, Buff, Utility, Exploration, Combat, Instrument",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5508-instrument-of-the-bards
9228804,Ioun Stone,Varies,Wondrous Item,Required,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228804-ioun-stone
5415,Ioun Stone,Varies,Wondrous Item,Required,"Bonus: Armor Class, Bonus: Charisma Score, Bonus: Constitution Score, Bonus: Hit Points, Bonus: Intelligence Score, Bonus: Strength Score, Bonus: Wisdom Score, Bonus: Dexterity Score, Buff, Detection, Utility, Warding",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5415-ioun-stone
354050,Ioun Stone of Historical Knowledge,Rare,Wondrous Item,Required,"Proficiency: History, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354050-ioun-stone-of-historical-knowledge
354061,Ioun Stone of Language Knowledge,Rare,Wondrous Item,Required,Buff,Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354061-ioun-stone-of-language-knowledge
354054,Ioun Stone of Natural Knowledge,Rare,Wondrous Item,Required,"Proficiency: Nature, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354054-ioun-stone-of-natural-knowledge
354058,Ioun Stone of Religious Knowledge,Rare,Wondrous Item,Required,"Proficiency: Religion, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354058-ioun-stone-of-religious-knowledge
354066,Ioun Stone of Self-Preservation,Rare,Wondrous Item,Required,"Bonus: Intelligence Saving Throws, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354066-ioun-stone-of-self-preservation
354047,Ioun Stone of Supreme Intellect,Rare,Wondrous Item,Required,"Bonus: Intelligence Ability Checks, Buff",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/354047-ioun-stone-of-supreme-intellect
1145872,Ioun Stone of Vitality,Very Rare,Wondrous Item,Required,"Bonus: Saving Throws, Healing",Infernal Machine Rebuild,https://www.dndbeyond.com/magic-items/1145872-ioun-stone-of-vitality
9228805,Iron Bands of Bilarro,Rare,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228805-iron-bands-of-bilarro
5354,Iron Bands of Bilarro,Rare,Wondrous Item,,"Control, Utility",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5354-iron-bands-of-bilarro
4665,Iron Bands of Binding,Rare,Wondrous Item,,"Control, Utility",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4665-iron-bands-of-binding
9228806,Iron Flask,Legendary,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228806-iron-flask
4666,Iron Flask,Legendary,Wondrous Item,,Control,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4666-iron-flask
5591,Ironfang,Legendary,Weapon,Required,"Bonus: Magic, Damage: Thunder, Resistance: Acid, Language: Terran, Sense: Tremorsense, Damage, Buff, Combat, Versatile, Sap",Princes of the Apocalypse,https://www.dndbeyond.com/magic-items/5591-ironfang
9390,Javelin of Backbiting,Very Rare,Weapon,Required,"Bonus: Magic, Damage: Additional, Bonus: Weapon Attack Range, Damage, Buff, Combat, Cursed, Thrown, Slow",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9390-javelin-of-backbiting
9228807,Javelin of Lightning,Uncommon,Weapon,,"Damage: Lightning, Thrown, Slow",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228807-javelin-of-lightning
4667,Javelin of Lightning,Uncommon,Weapon,,"Damage: Lightning, Damage, Combat, Thrown, Slow",Basic Rules (2014),https://www.dndbeyond.com/magic-items/4667-javelin-of-lightning
7526729,Jester's Mask,Legendary,Wondrous Item,Required,"Bonus: Spell Attacks, Bonus: Spell Save DC, Bard, Sorcerer, or Warlock, Teleportation, Warding",The Book of Many Things,https://www.dndbeyond.com/magic-items/7526729-jesters-mask
5912492,Kagonesti Forest Shroud,Rare,Wondrous Item,Required,Advantage: Stealth,Dragonlance: Shadow of the Dragon Queen,https://www.dndbeyond.com/magic-items/5912492-kagonesti-forest-shroud
9228809,Keoghtom's Ointment,Uncommon,Wondrous Item,,Bonus: Hit Points,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228809-keoghtoms-ointment
5355,Keoghtom's Ointment,Uncommon,Wondrous Item,,"Bonus: Hit Points, Ceases Poison, Cures Diseases, Healing, Consumable",Dungeon Master’s Guide (2014),https://www.dndbeyond.com/magic-items/5355-keoghtoms-ointment
215717,Keycharm,Common,Wondrous Item,Required,creature with the Mark of Warding,Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/215717-keycharm
1752521,"Khrusor, Spear of Heliod",Artifact,Weapon,Required,"Bonus: Magic, Damage: Radiant, Thrown, Versatile, Sap",Mythic Odysseys of Theros,https://www.dndbeyond.com/magic-items/1752521-khrusor-spear-of-heliod
254335,Knave's Eye Patch,Rare,Wondrous Item,Required,Advantage: Perception,Waterdeep: Dragon Heist,https://www.dndbeyond.com/magic-items/254335-knaves-eye-patch
5517,Korolnor Scepter,Legendary,Wondrous Item,Required,"Bonus: Magic, Teleportation, Damage, Control",Storm King's Thunder,https://www.dndbeyond.com/magic-items/5517-korolnor-scepter
977672,Kyrzin's Ooze,Very Rare,Wondrous Item,Required,"Immunity: Poisoned, Resistance: Acid, Resistance: Poison, Buff, Utility, Symbiotic",Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/977672-kyrzins-ooze
9228811,Lantern of Revealing,Uncommon,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228811-lantern-of-revealing
4668,Lantern of Revealing,Uncommon,Wondrous Item,,Detection,Basic Rules (2014),https://www.dndbeyond.com/magic-items/4668-lantern-of-revealing
2188390,Lantern of Tracking,Common,Wondrous Item,,,Icewind Dale: Rime of the Frostmaiden,https://www.dndbeyond.com/magic-items/2188390-lantern-of-tracking
7102425,Lash of Immolation,Rare,Weapon,,"Bonus: Magic, Damage: Fire, Damage: Fire, Restrained, Finesse, Reach, Slow",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102425-lash-of-immolation
351912,Leather Golem Armor,Rare,Armor,Required,"Bonus: Armor Class, Resistance: Lightning",Lost Laboratory of Kwalish,https://www.dndbeyond.com/magic-items/351912-leather-golem-armor
2412349,Libram of Souls and Flesh,Rare,Wondrous Item,Required,wizard,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2412349-libram-of-souls-and-flesh
2412368,Lifewell Tattoo,Very Rare,Wondrous Item,Required,"Resistance: Necrotic, Protection: 0 HP",Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2412368-lifewell-tattoo
7247072,Lightbringer,Uncommon,Weapon,,"Bonus: Magic, Damage: Radiant, Damage, Combat, Sap",Phandelver and Below: The Shattered Obelisk,https://www.dndbeyond.com/magic-items/7247072-lightbringer
12465,Lightbringer,Uncommon,Weapon,,"Bonus: Magic, Damage, Combat, Sap",Lost Mine of Phandelver,https://www.dndbeyond.com/magic-items/12465-lightbringer
982693,Living Armor,Very Rare,Armor,Required,"Bonus: Armor Class, Resistance: Necrotic, Resistance: Poison, Resistance: Psychic, Combat, Warding, Symbiotic, Str. 15 Required, Stealth Disadvantage",Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/982693-living-armor
1085653,Living Gloves,Uncommon,Wondrous Item,Required,"Proficiency: Sleight of Hand, Proficiency: Thieves' Tools, Proficiency: Choose a Musical Instrument or Artisan's Tools, Symbiotic",Eberron: Rising from the Last War,https://www.dndbeyond.com/magic-items/1085653-living-gloves
703697,Living Loot Satchel,Varies,Wondrous Item,,,Acquisitions Incorporated,https://www.dndbeyond.com/magic-items/703697-living-loot-satchel
9305,Loadstone,Rare,Wondrous Item,,"Speed Reduction: Impose, Carrying Capacity: Multiplier, Movement, Cursed",Tales from the Yawning Portal,https://www.dndbeyond.com/magic-items/9305-loadstone
27068,Lock of Trickery,Common,Wondrous Item,,,Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/27068-lock-of-trickery
7102426,Longbow of the Healing Hearth,Legendary,Weapon,Required,"Bonus: Magic, Healing, Ammunition, Heavy, Range, Two-Handed, Slow",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102426-longbow-of-the-healing-hearth
254336,Lord's Ensemble,Very Rare,Wondrous Item,Required,creature with a humanoid build,Waterdeep: Dragon Heist,https://www.dndbeyond.com/magic-items/254336-lords-ensemble
4239818,Lorehold Primer,Uncommon,Wondrous Item,Required,"Bonus: History, Bonus: Religion, spellcaster",Strixhaven: A Curriculum of Chaos,https://www.dndbeyond.com/magic-items/4239818-lorehold-primer
5588,Lost Crown of Besilmer,Legendary,Wondrous Item,Required,"Advantage: Saving Throws, Resistance: Psychic, Buff, Warding",Princes of the Apocalypse,https://www.dndbeyond.com/magic-items/5588-lost-crown-of-besilmer
2405238,Luba's Tarokka of Souls,Artifact,Wondrous Item,Required,,Tasha’s Cauldron of Everything,https://www.dndbeyond.com/magic-items/2405238-lubas-tarokka-of-souls
7102427,Lucent Destroyer,Very Rare,Weapon,Required,"Bonus: Magic, Replace Damage Type: Radiant, Ignore Weapon Property: Loading, Loading, Range, Two-Handed, Ammunition (Firearms), Slow",Bigby Presents: Glory of the Giants,https://www.dndbeyond.com/magic-items/7102427-lucent-destroyer
9228832,Luck Blade,Legendary,Weapon,Required,"Bonus: Magic, Bonus: Saving Throws",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228832-luck-blade
5393,Luck Blade,Legendary,Weapon,Required,"Bonus: Magic, Bonus: Saving Throws, Damage, Control, Buff, Combat",Basic Rules (2014),https://www.dndbeyond.com/magic-items/5393-luck-blade
7247073,Luminous War Pick,Rare,Weapon,Required,"Bonus: Magic, Damage, Combat, Versatile, Sap",Phandelver and Below: The Shattered Obelisk,https://www.dndbeyond.com/magic-items/7247073-luminous-war-pick
9228833,Lute of Thunderous Thumping,Very Rare,Weapon,,"Damage: Thunder, Light, Slow",Dungeon Master’s Guide,https://www.dndbeyond.com/magic-items/9228833-lute-of-thunderous-thumping
